attrition,training_spend,education_level,job_title,gender_male,performance_rating,boss_rating_avg,salary,overtime_per_week,traveldays_per_year,lastpromotion_months
FALSE,1839,DSc or PhD,Senior designer,TRUE,4,4.5,7189,6,25,25
FALSE,2404,BSc,Junior developer,TRUE,2,3.3,3923,8,41,13
FALSE,1993,DSc or PhD,Consultant,TRUE,1,3.8,6779,8,16,33
FALSE,2141,BSc,Designer,TRUE,4,2.5,4789,10,10,16
FALSE,1976,MSc or MBA,Junior designer,FALSE,3,3.8,4086,9,25,19
TRUE,2254,BSc,Developer,FALSE,2,1.7,5492,8,3,12
FALSE,1711,BSc,Junior designer,FALSE,2,3.9,3855,1,19,22
FALSE,2580,BSc,Junior developer,TRUE,4,2.6,4273,4,18,25
FALSE,1849,BSc,Junior developer,TRUE,1,3.8,3700,6,8,24
FALSE,1912,MSc or MBA,Designer,FALSE,3,4.1,4579,4,30,31
TRUE,2037,BSc,Junior developer,FALSE,4,2.3,4208,7,16,24
FALSE,2406,MSc or MBA,Business analyst,FALSE,1,4.2,3676,9,19,10
FALSE,2228,BSc,Business analyst,FALSE,3,2.3,4069,12,21,11
FALSE,2036,BSc,Junior designer,FALSE,3,4.3,4013,7,8,12
FALSE,1653,MSc or MBA,Business analyst,FALSE,3,3.2,4001,2,25,13
TRUE,1783,MSc or MBA,Designer,FALSE,2,2.8,4394,7,17,36
FALSE,1959,BSc,Business analyst,TRUE,2,2.3,3815,3,40,12
FALSE,2638,BSc,Junior designer,TRUE,3,1.9,3954,11,17,18
FALSE,1868,MSc or MBA,Business analyst,FALSE,2,2.7,3754,1,20,31
FALSE,2416,BSc,Senior designer,TRUE,4,3.4,7159,6,11,5
FALSE,1715,MSc or MBA,Junior designer,FALSE,2,2.9,3770,9,35,30
FALSE,2036,MSc or MBA,Developer,FALSE,4,2.4,6011,7,11,26
TRUE,1725,BSc,Junior designer,FALSE,3,3.3,3947,1,33,41
TRUE,2226,BSc,Designer,FALSE,3,3,4606,6,20,17
FALSE,2371,BSc,Junior developer,FALSE,5,1.7,4444,9,6,21
FALSE,2488,BSc,Junior designer,FALSE,4,2.6,4184,5,19,33
FALSE,2199,BSc,Junior developer,TRUE,5,3.2,4441,9,46,3
FALSE,2461,MSc or MBA,Designer,TRUE,2,3.6,4453,5,44,17
FALSE,2312,BSc,Junior developer,TRUE,4,3.2,4277,11,30,18
FALSE,2119,BSc,Senior developer,FALSE,4,2.7,7205,7,16,27
FALSE,1757,MSc or MBA,Junior developer,TRUE,3,2.4,4036,3,11,15
FALSE,1954,MSc or MBA,Designer,FALSE,2,3.1,4428,0,16,12
FALSE,2305,BSc,Developer,FALSE,5,2.6,6187,4,27,22
FALSE,2135,BSc,Business analyst,TRUE,3,3.7,3980,2,22,16
FALSE,2114,MSc or MBA,Consultant,TRUE,5,3.2,8087,7,2,21
TRUE,1740,MSc or MBA,Senior designer,FALSE,2,2.5,6560,2,39,3
FALSE,1849,BSc,Junior designer,FALSE,3,1.6,4003,5,16,19
TRUE,1809,BSc,Senior designer,FALSE,2,2.4,6596,6,32,29
FALSE,1752,BSc,Designer,TRUE,2,4.3,4303,2,14,24
FALSE,2141,BSc,Junior designer,FALSE,3,2.6,4121,5,17,15
FALSE,2457,BSc,Business analyst,TRUE,4,3.2,4269,4,21,9
FALSE,2115,MSc or MBA,Senior developer,TRUE,2,2.8,6638,9,31,5
FALSE,2060,BSc,Developer,FALSE,3,1.7,5656,1,9,22
FALSE,1912,BSc,Developer,TRUE,2,3.9,5519,3,14,16
FALSE,2061,BSc,Junior designer,FALSE,5,3.2,4458,8,9,21
FALSE,1746,BSc,Business analyst,FALSE,3,3.2,3999,1,12,32
TRUE,1802,BSc,Junior developer,TRUE,1,2,3645,8,37,28
FALSE,2410,BSc,Developer,FALSE,4,2.9,5981,3,23,12
FALSE,2271,MSc or MBA,Junior designer,TRUE,4,4.9,4156,8,35,2
FALSE,1844,MSc or MBA,Consultant,TRUE,3,3.3,7503,10,32,17
FALSE,2206,BSc,Designer,TRUE,2,3.6,4425,3,17,6
FALSE,1988,MSc or MBA,Junior designer,TRUE,3,3.2,4094,2,17,29
FALSE,2075,BSc,Junior designer,FALSE,4,2,4187,3,3,12
FALSE,2065,DSc or PhD,Lead designer,TRUE,3,4.3,8595,2,4,16
FALSE,1704,BSc,Associate,TRUE,2,3.3,4987,2,23,19
FALSE,2025,BSc,Developer,TRUE,4,4.6,5920,1,22,7
FALSE,1555,BSc,Developer,TRUE,4,3.6,5940,5,8,28
FALSE,2147,MSc or MBA,Junior designer,TRUE,3,1.7,3939,8,12,30
FALSE,2274,DSc or PhD,Senior designer,FALSE,3,1.5,6879,2,19,35
FALSE,2361,BSc,Business analyst,FALSE,3,3.1,4022,3,18,13
FALSE,1519,DSc or PhD,Senior developer,TRUE,2,4.7,6607,10,28,17
FALSE,2103,BSc,Developer,TRUE,4,2.6,5987,8,31,18
FALSE,2398,BSc,Developer,TRUE,4,3.2,5907,3,34,23
FALSE,1896,BSc,Developer,FALSE,2,3.3,5420,1,17,19
TRUE,1947,MSc or MBA,Associate,TRUE,2,3.7,4927,3,24,15
FALSE,1991,BSc,Associate,TRUE,2,3.9,4972,4,25,17
FALSE,2091,BSc,Consultant,FALSE,4,3.9,7815,4,17,24
FALSE,2166,BSc,Junior developer,FALSE,2,3.7,3919,3,29,13
FALSE,1976,BSc,Business analyst,TRUE,3,3,3998,5,30,25
FALSE,2049,BSc,Business analyst,TRUE,5,3.5,4396,8,26,23
TRUE,2622,MSc or MBA,Designer,TRUE,4,4,4861,12,27,9
TRUE,2047,MSc or MBA,Designer,FALSE,4,3.5,4769,6,25,9
FALSE,1664,BSc,Junior developer,TRUE,2,3.3,3911,4,17,15
FALSE,2001,BSc,Principal consultant,TRUE,4,3.2,10130,1,12,21
FALSE,1997,BSc,Junior designer,TRUE,3,4.1,4100,6,7,7
FALSE,1856,BSc,Business analyst,TRUE,3,4.1,3985,7,33,13
TRUE,1828,MSc or MBA,Junior developer,TRUE,3,2.7,4005,6,21,32
FALSE,1820,BSc,Junior designer,FALSE,2,4.6,3932,4,1,8
FALSE,1946,BSc,Business analyst,FALSE,2,2.3,3783,8,23,14
FALSE,2342,MSc or MBA,Designer,TRUE,4,3.1,4798,6,26,20
FALSE,2262,MSc or MBA,Junior developer,FALSE,4,1.6,4266,4,32,17
FALSE,1910,MSc or MBA,Senior developer,TRUE,3,2.5,6896,13,19,12
FALSE,1579,MSc or MBA,Consultant,FALSE,3,2.6,7420,2,24,10
FALSE,1789,MSc or MBA,Designer,FALSE,3,2.3,4519,6,37,7
FALSE,1886,BSc,Junior developer,FALSE,3,2.5,3956,6,12,15
FALSE,2026,MSc or MBA,Consultant,TRUE,4,3.9,7766,3,23,28
FALSE,1834,BSc,Associate,FALSE,3,1.8,5098,14,34,35
FALSE,2502,MSc or MBA,Junior developer,TRUE,3,2.4,4014,3,26,29
TRUE,1932,BSc,Junior designer,FALSE,2,3.7,3809,8,22,11
FALSE,1697,BSc,Business analyst,FALSE,1,1.3,3748,3,11,29
FALSE,1965,BSc,Junior developer,TRUE,3,3.7,4064,8,8,21
TRUE,1749,BSc,Developer,TRUE,2,2.5,5478,5,13,16
FALSE,2058,BSc,Junior designer,TRUE,3,1.8,3930,9,25,17
FALSE,2089,BSc,Junior developer,TRUE,2,2.4,3846,1,32,15
TRUE,1595,BSc,Designer,TRUE,4,2.9,4731,3,13,29
FALSE,2055,BSc,Designer,TRUE,3,2.7,4599,6,10,25
FALSE,2078,MSc or MBA,Junior designer,FALSE,4,2.1,4272,4,27,30
FALSE,2196,MSc or MBA,Developer,TRUE,4,4.4,6071,6,25,9
FALSE,2575,MSc or MBA,Developer,TRUE,2,4.1,5436,9,4,15
TRUE,2039,MSc or MBA,Junior developer,FALSE,4,2.3,4180,6,17,12
FALSE,2012,MSc or MBA,Business analyst,TRUE,2,2.9,3901,6,7,18
FALSE,2024,MSc or MBA,Consultant,TRUE,3,4.1,7403,9,9,40
FALSE,2017,MSc or MBA,Senior designer,FALSE,2,1.8,6621,3,12,19
FALSE,1538,MSc or MBA,Junior designer,TRUE,3,1.5,4039,7,20,20
TRUE,1582,BSc,Junior designer,TRUE,2,3.4,3805,7,34,18
FALSE,1981,MSc or MBA,Designer,TRUE,2,2.2,4417,4,24,13
FALSE,1855,BSc,Senior developer,TRUE,4,3.5,7185,3,12,12
FALSE,1472,BSc,Business analyst,TRUE,2,3.7,3768,4,33,20
FALSE,1625,BSc,Business analyst,TRUE,3,2.7,4005,1,6,25
FALSE,1725,BSc,Junior designer,TRUE,3,4.6,3971,0,18,6
TRUE,1725,BSc,Associate,TRUE,2,4,5022,4,28,1
FALSE,1800,MSc or MBA,Junior designer,TRUE,3,4.2,4036,0,16,19
FALSE,2020,MSc or MBA,Developer,TRUE,3,1.5,5705,16,19,13
FALSE,2576,BSc,Designer,TRUE,4,3.5,4805,4,21,29
TRUE,1924,MSc or MBA,Senior developer,TRUE,3,2.3,6953,7,20,25
FALSE,1871,BSc,Consultant,TRUE,2,4.2,7199,2,33,22
FALSE,2378,MSc or MBA,Junior developer,TRUE,4,2.3,4132,2,17,16
FALSE,1979,BSc,Developer,FALSE,3,2.1,5691,5,23,18
FALSE,2197,BSc,Junior developer,TRUE,3,3.9,3950,1,16,21
TRUE,1735,MSc or MBA,Junior developer,TRUE,2,3.1,3945,6,39,18
FALSE,2414,MSc or MBA,Junior developer,FALSE,3,3,3926,6,28,14
FALSE,1731,MSc or MBA,Associate,TRUE,3,2.3,5120,3,12,16
FALSE,1947,BSc,Junior developer,TRUE,4,2.4,4188,4,26,38
TRUE,1978,MSc or MBA,Developer,FALSE,2,2.1,5580,5,24,27
FALSE,1869,MSc or MBA,Junior developer,FALSE,1,3.9,3584,2,26,6
FALSE,1938,DSc or PhD,Senior designer,TRUE,3,2.9,6838,2,16,19
FALSE,1751,BSc,Designer,FALSE,1,2.3,4234,4,23,16
FALSE,1740,BSc,Associate,FALSE,3,2.9,5176,6,12,2
FALSE,1996,BSc,Senior developer,TRUE,1,2,6299,5,3,9
FALSE,1363,MSc or MBA,Junior developer,TRUE,4,2.3,4300,5,14,8
FALSE,2260,MSc or MBA,Consultant,TRUE,3,2.8,7477,7,23,23
TRUE,2062,MSc or MBA,Junior developer,FALSE,2,2.5,3818,1,12,25
FALSE,2171,BSc,Consultant,TRUE,4,3.5,7772,2,19,18
FALSE,1888,MSc or MBA,Junior designer,FALSE,2,3.4,3863,0,31,20
FALSE,2699,BSc,Senior developer,TRUE,3,2.5,6838,5,22,23
FALSE,2708,BSc,Junior developer,TRUE,3,3.7,4070,16,25,3
FALSE,2117,BSc,Business analyst,TRUE,3,4.3,4108,9,28,9
FALSE,1947,BSc,Business analyst,FALSE,4,4.2,4128,1,4,27
FALSE,2047,MSc or MBA,Junior designer,FALSE,4,3.7,4135,8,17,45
TRUE,2057,MSc or MBA,Junior designer,TRUE,4,3.3,4226,6,24,26
TRUE,1685,MSc or MBA,Junior developer,FALSE,5,2.1,4338,3,22,26
FALSE,2071,MSc or MBA,Business analyst,FALSE,3,1.5,4064,2,17,6
FALSE,2437,BSc,Junior developer,TRUE,3,4,4019,5,12,13
FALSE,1959,BSc,Junior designer,FALSE,2,4.7,3761,10,12,13
TRUE,2350,MSc or MBA,Lead designer,TRUE,1,2.3,7927,7,9,27
FALSE,1588,BSc,Junior designer,FALSE,1,2.3,3711,9,12,16
FALSE,2057,MSc or MBA,Designer,FALSE,2,2.8,4343,1,17,7
FALSE,2413,BSc,Junior developer,TRUE,3,1.8,4112,0,12,17
TRUE,2354,BSc,Developer,TRUE,3,1.5,5767,7,35,31
TRUE,2105,BSc,Associate,TRUE,4,1.4,5311,3,24,10
TRUE,2180,MSc or MBA,Designer,TRUE,4,2.7,4888,8,14,29
FALSE,2075,MSc or MBA,Senior designer,TRUE,3,1.9,6953,6,21,12
FALSE,1761,BSc,Designer,FALSE,3,2,4521,6,9,20
FALSE,2234,MSc or MBA,Junior developer,TRUE,2,4.4,3750,3,26,43
FALSE,1716,BSc,Associate,FALSE,3,2.5,5143,8,27,1
FALSE,2067,MSc or MBA,Developer,FALSE,3,3.6,5699,4,24,19
FALSE,2107,MSc or MBA,Business analyst,FALSE,3,1.3,4053,7,25,33
TRUE,2014,BSc,Associate,TRUE,2,2.6,5023,4,30,17
FALSE,2456,BSc,Associate,FALSE,3,2.4,5187,3,25,18
TRUE,1744,MSc or MBA,Developer,FALSE,3,3.5,5744,7,24,27
FALSE,2152,BSc,Designer,FALSE,3,4.4,4531,4,23,14
FALSE,1978,BSc,Junior developer,FALSE,4,1.6,4131,4,8,22
FALSE,1935,MSc or MBA,Principal consultant,TRUE,3,4.5,9676,4,15,35
FALSE,2116,MSc or MBA,Junior developer,TRUE,3,4.8,4004,10,21,21
TRUE,1672,MSc or MBA,Junior developer,TRUE,3,1.4,4046,10,29,6
FALSE,1876,BSc,Consultant,TRUE,2,3.5,7079,1,28,15
TRUE,2014,MSc or MBA,Junior developer,FALSE,5,2.2,4429,8,31,11
FALSE,2083,BSc,Developer,TRUE,4,4.9,6041,0,11,22
FALSE,2118,BSc,Senior developer,TRUE,5,3.2,7496,1,5,6
FALSE,1762,MSc or MBA,Junior developer,FALSE,2,3.4,3777,3,24,10
TRUE,1798,MSc or MBA,Junior designer,FALSE,4,4.8,4204,7,40,18
TRUE,2179,MSc or MBA,Consultant,FALSE,2,4.2,7052,3,43,11
FALSE,2139,MSc or MBA,Junior designer,TRUE,4,2.4,4223,3,21,4
TRUE,2370,BSc,Junior developer,TRUE,2,2.7,3824,9,22,19
FALSE,2279,DSc or PhD,Senior designer,FALSE,4,3.3,7176,7,31,7
FALSE,2259,DSc or PhD,Consultant,FALSE,3,2.2,7490,6,23,21
FALSE,1756,BSc,Junior developer,TRUE,4,4.2,4202,6,25,19
TRUE,1728,BSc,Business analyst,FALSE,3,2.3,3949,6,32,26
TRUE,2114,MSc or MBA,Designer,TRUE,3,2.5,4528,8,22,16
FALSE,1982,MSc or MBA,Associate,TRUE,3,1.9,5268,8,8,20
FALSE,2445,MSc or MBA,Junior developer,FALSE,3,3.7,4081,3,21,9
FALSE,2134,MSc or MBA,Business analyst,FALSE,3,2.2,4006,7,11,6
FALSE,1907,MSc or MBA,Developer,FALSE,2,3.6,5510,7,19,19
TRUE,1744,MSc or MBA,Junior designer,FALSE,4,2,4176,8,13,7
FALSE,1854,BSc,Developer,FALSE,3,2,5823,1,10,25
TRUE,2086,BSc,Junior designer,TRUE,4,2.9,4156,2,37,27
FALSE,1887,BSc,Consultant,FALSE,3,1.8,7535,9,24,12
FALSE,2129,BSc,Junior designer,FALSE,4,4.4,4274,5,17,31
FALSE,1916,BSc,Developer,TRUE,3,3.3,5782,5,15,12
FALSE,1974,MSc or MBA,Senior developer,FALSE,1,2.7,6336,4,22,18
TRUE,1817,MSc or MBA,Designer,TRUE,2,1.6,4410,5,9,7
FALSE,2476,BSc,Associate,FALSE,4,4.5,5305,5,20,15
FALSE,2083,MSc or MBA,Developer,TRUE,4,4.8,6035,5,22,37
FALSE,2058,BSc,Developer,FALSE,4,3.8,5920,6,25,38
FALSE,1577,BSc,Developer,TRUE,3,2,5704,1,28,6
FALSE,2165,MSc or MBA,Junior developer,TRUE,4,4.4,4181,9,16,18
FALSE,1744,BSc,Junior designer,TRUE,2,3.8,3753,5,22,25
FALSE,1777,BSc,Business analyst,TRUE,3,1.7,4010,2,25,35
FALSE,2230,BSc,Associate,TRUE,3,4.8,5237,2,19,19
TRUE,1887,MSc or MBA,Junior developer,TRUE,2,1.3,3803,1,16,33
FALSE,1563,MSc or MBA,Designer,FALSE,3,1.1,4576,1,20,24
FALSE,2442,BSc,Junior developer,TRUE,3,3.5,3982,7,11,12
FALSE,1406,BSc,Business analyst,FALSE,3,1.9,4049,6,22,21
FALSE,2143,DSc or PhD,Lead designer,TRUE,3,1.7,8578,7,31,7
FALSE,2254,BSc,Developer,FALSE,3,3.5,5698,12,20,20
FALSE,1842,MSc or MBA,Junior developer,TRUE,2,1.6,3878,6,20,21
FALSE,2111,MSc or MBA,Junior developer,TRUE,3,2.5,4063,4,12,19
FALSE,2110,BSc,Junior developer,TRUE,5,3.4,4450,1,19,33
TRUE,2260,BSc,Junior developer,TRUE,1,2.7,3746,6,13,10
FALSE,2121,BSc,Junior designer,FALSE,3,3.3,3976,1,23,38
FALSE,2229,BSc,Junior designer,TRUE,3,3.8,4038,5,17,19
FALSE,2200,BSc,Junior developer,TRUE,2,3.8,3755,4,15,8
FALSE,1766,BSc,Junior developer,FALSE,3,3.9,4056,7,18,6
FALSE,1650,DSc or PhD,Consultant,TRUE,2,2.8,7078,5,32,20
FALSE,1932,MSc or MBA,Junior developer,FALSE,3,4.9,4047,6,15,6
TRUE,1754,MSc or MBA,Junior developer,TRUE,2,2.5,3923,6,26,32
FALSE,2021,MSc or MBA,Senior developer,FALSE,2,2.5,6622,2,25,8
FALSE,1670,BSc,Senior developer,TRUE,3,4,6822,1,13,9
FALSE,2040,BSc,Designer,TRUE,3,2.9,4514,10,0,11
FALSE,1844,BSc,Business analyst,TRUE,3,3.7,3991,4,18,27
FALSE,2606,MSc or MBA,Designer,TRUE,3,3.1,4628,6,34,30
FALSE,1771,BSc,Junior developer,TRUE,3,2.5,4082,5,37,21
TRUE,2264,MSc or MBA,Junior developer,FALSE,4,4.2,4273,7,25,29
FALSE,2206,MSc or MBA,Junior designer,FALSE,3,3.7,3996,9,12,14
FALSE,1982,MSc or MBA,Developer,FALSE,3,2.8,5663,6,20,7
TRUE,1887,MSc or MBA,Consultant,FALSE,3,3.8,7527,11,5,12
FALSE,2394,BSc,Associate,TRUE,5,3,5667,2,13,3
FALSE,1499,MSc or MBA,Developer,FALSE,3,3.2,5759,6,1,21
FALSE,1839,BSc,Business analyst,TRUE,2,4.5,3935,7,30,14
FALSE,1641,MSc or MBA,Junior developer,TRUE,3,3.4,3999,3,4,15
FALSE,2349,BSc,Developer,TRUE,4,3.4,6069,4,15,7
FALSE,1952,MSc or MBA,Junior developer,TRUE,3,3.8,3983,5,28,15
TRUE,2796,MSc or MBA,Senior developer,FALSE,1,1.9,6282,7,27,30
FALSE,1987,BSc,Junior designer,FALSE,3,4.2,4071,3,18,10
FALSE,2075,MSc or MBA,Junior designer,FALSE,3,3.8,4110,6,6,20
FALSE,1608,BSc,Business analyst,FALSE,3,4.1,4061,8,19,15
FALSE,2123,BSc,Junior designer,TRUE,3,4.4,4104,5,28,16
FALSE,1976,MSc or MBA,Associate,FALSE,3,2.5,5108,1,20,30
FALSE,1754,DSc or PhD,Senior designer,TRUE,3,3.1,6891,6,17,13
FALSE,1744,BSc,Senior designer,FALSE,2,3.5,6603,11,27,23
FALSE,1827,BSc,Developer,TRUE,3,3.3,5695,3,9,21
FALSE,1808,MSc or MBA,Senior developer,TRUE,4,2,7271,0,11,3
FALSE,2395,BSc,Associate,TRUE,2,2.6,4952,4,30,36
FALSE,1918,BSc,Developer,TRUE,4,3.4,6080,1,17,27
FALSE,2017,BSc,Associate,FALSE,4,1,5406,5,17,45
FALSE,2024,BSc,Developer,TRUE,4,2.9,6011,16,3,41
FALSE,2073,BSc,Junior designer,FALSE,4,2.4,4207,5,36,33
FALSE,1813,BSc,Developer,TRUE,2,3.3,5417,2,20,20
FALSE,1788,BSc,Business analyst,TRUE,2,2.8,3835,3,21,8
FALSE,2299,MSc or MBA,Developer,FALSE,4,1.9,5984,3,33,16
FALSE,1863,BSc,Business analyst,TRUE,4,2.4,4147,2,13,29
TRUE,2076,MSc or MBA,Developer,FALSE,3,3.6,5687,6,26,30
FALSE,1986,MSc or MBA,Junior developer,TRUE,1,2.5,3671,0,21,16
FALSE,1761,MSc or MBA,Junior developer,TRUE,2,2.7,3823,3,24,10
FALSE,2148,BSc,Lead designer,FALSE,1,1.6,7856,7,1,13
FALSE,2043,BSc,Associate,FALSE,4,2.9,5424,5,30,8
FALSE,2350,BSc,Junior developer,FALSE,4,3.3,4297,3,29,47
FALSE,2029,MSc or MBA,Associate,TRUE,3,1.7,5198,3,41,27
FALSE,1917,MSc or MBA,Junior developer,FALSE,3,5,3986,14,18,8
FALSE,2070,BSc,Junior designer,TRUE,5,3.3,4443,1,23,7
TRUE,1704,BSc,Developer,FALSE,3,3.8,5714,1,20,29
FALSE,2128,MSc or MBA,Business analyst,TRUE,5,2.9,4306,7,5,20
FALSE,1917,BSc,Business analyst,FALSE,4,3.4,4201,2,12,15
FALSE,1971,BSc,Designer,TRUE,3,2.8,4543,9,1,31
FALSE,1837,MSc or MBA,Business analyst,FALSE,3,2.7,4032,4,19,18
FALSE,1495,BSc,Consultant,TRUE,1,2.7,6892,8,22,17
FALSE,2087,BSc,Junior developer,TRUE,4,3,4155,9,29,21
FALSE,2190,BSc,Designer,FALSE,4,3.6,4786,5,32,11
FALSE,2371,BSc,Senior designer,TRUE,3,4.2,6942,5,36,11
FALSE,2096,MSc or MBA,Senior developer,TRUE,3,3.1,6929,2,15,37
FALSE,2335,MSc or MBA,Junior developer,FALSE,4,3.4,4166,4,31,33
FALSE,1761,BSc,Junior designer,FALSE,3,2.8,3930,1,13,15
FALSE,2042,MSc or MBA,Associate,TRUE,4,3.2,5413,1,26,10
FALSE,1975,BSc,Business analyst,TRUE,3,1.3,4058,9,18,12
FALSE,1997,MSc or MBA,Senior designer,FALSE,1,3.7,6246,4,17,14
TRUE,1555,MSc or MBA,Developer,TRUE,3,1.8,5670,6,32,22
FALSE,1806,BSc,Junior designer,TRUE,4,2.3,4261,5,19,17
FALSE,2031,MSc or MBA,Designer,FALSE,3,4.6,4565,2,16,2
TRUE,1823,BSc,Business analyst,FALSE,2,3.6,3793,0,17,21
FALSE,1989,BSc,Business analyst,FALSE,4,1.8,4196,1,22,16
FALSE,1883,BSc,Business analyst,FALSE,2,3.3,3835,6,10,8
FALSE,2152,BSc,Lead designer,FALSE,4,3.5,9095,4,31,9
FALSE,2292,BSc,Developer,FALSE,3,3.5,5696,3,16,19
FALSE,1794,MSc or MBA,Junior designer,FALSE,4,4,4275,7,16,5
FALSE,1450,BSc,Junior designer,TRUE,4,2.6,4201,3,28,11
FALSE,1920,MSc or MBA,Junior designer,FALSE,2,3.5,3804,0,10,28
FALSE,2516,BSc,Consultant,TRUE,4,3.2,7723,10,31,17
FALSE,2548,BSc,Developer,FALSE,4,2.6,5976,4,8,23
FALSE,2039,MSc or MBA,Lead designer,TRUE,4,3.2,8955,1,1,2
FALSE,1784,BSc,Junior designer,FALSE,2,3.5,3811,2,18,27
TRUE,2041,MSc or MBA,Business analyst,TRUE,3,4.7,4054,3,16,15
FALSE,1837,BSc,Business analyst,FALSE,4,3.5,4165,3,19,13
FALSE,1798,MSc or MBA,Associate,FALSE,5,4.3,5608,8,4,24
TRUE,2155,MSc or MBA,Business analyst,TRUE,3,2.5,4019,12,14,0
TRUE,1811,MSc or MBA,Business analyst,FALSE,3,3.9,4041,7,29,30
FALSE,2213,BSc,Associate,TRUE,3,3.9,5140,5,28,20
FALSE,2274,MSc or MBA,Junior designer,TRUE,4,3.9,4277,8,27,41
FALSE,1753,BSc,Developer,TRUE,3,3.5,5718,4,23,25
FALSE,2277,MSc or MBA,Junior developer,FALSE,3,1.4,4015,6,9,18
FALSE,1878,MSc or MBA,Associate,FALSE,2,2.5,4898,7,7,17
FALSE,2074,BSc,Senior developer,TRUE,4,4.1,7210,6,25,19
FALSE,2050,BSc,Consultant,FALSE,2,1.4,7242,5,20,32
FALSE,1893,MSc or MBA,Junior designer,FALSE,3,3,4087,6,28,36
FALSE,1692,BSc,Junior developer,TRUE,2,4.3,3886,0,17,18
FALSE,1966,BSc,Designer,FALSE,2,4.8,4383,11,25,3
FALSE,2206,MSc or MBA,Designer,FALSE,4,3.5,4710,4,23,8
FALSE,1628,BSc,Designer,TRUE,2,1.7,4412,9,31,10
FALSE,1710,BSc,Associate,FALSE,3,2.9,5135,2,13,5
TRUE,1752,BSc,Developer,FALSE,4,2.1,6055,6,22,14
TRUE,1459,BSc,Developer,TRUE,5,3.1,6195,2,30,42
TRUE,1841,MSc or MBA,Developer,FALSE,2,4.7,5480,0,11,4
FALSE,1902,BSc,Associate,FALSE,3,4.2,5081,1,6,7
FALSE,2214,MSc or MBA,Business analyst,FALSE,3,4.1,4009,5,15,37
TRUE,1724,BSc,Junior designer,TRUE,4,2,4108,3,37,13
FALSE,2290,BSc,Junior designer,TRUE,4,3,4209,3,16,12
FALSE,2100,BSc,Developer,TRUE,3,1.3,5762,9,24,15
FALSE,2091,MSc or MBA,Junior designer,FALSE,4,2.8,4154,5,5,40
FALSE,1787,MSc or MBA,Developer,TRUE,3,1.9,5748,6,27,12
FALSE,2488,MSc or MBA,Senior developer,TRUE,3,4.1,6811,9,25,18
FALSE,1544,BSc,Junior developer,TRUE,2,1.3,3895,1,12,26
FALSE,1949,BSc,Business analyst,TRUE,4,4.3,4188,6,7,18
TRUE,1516,MSc or MBA,Junior developer,TRUE,1,3.1,3653,2,23,31
FALSE,1922,BSc,Associate,FALSE,3,3.4,5214,8,27,47
TRUE,2252,BSc,Junior designer,TRUE,4,3.1,4196,1,35,13
FALSE,2202,BSc,Associate,TRUE,4,2.9,5403,3,16,16
FALSE,2356,MSc or MBA,Developer,TRUE,5,3,6307,6,15,35
TRUE,1804,BSc,Developer,FALSE,2,3,5471,4,14,37
FALSE,2046,BSc,Associate,FALSE,3,2.8,5198,0,28,10
FALSE,2137,BSc,Junior designer,TRUE,3,4.1,3977,1,30,24
FALSE,2351,DSc or PhD,Designer,TRUE,2,1.9,4407,4,29,16
FALSE,2097,BSc,Associate,TRUE,4,2.5,5459,3,41,10
FALSE,2263,BSc,Associate,TRUE,3,2.5,5216,1,28,8
TRUE,2156,BSc,Junior designer,TRUE,2,2.4,3911,5,15,25
FALSE,2108,BSc,Developer,TRUE,3,1.7,5747,8,13,15
FALSE,2097,MSc or MBA,Consultant,TRUE,2,2.8,7124,8,36,7
FALSE,2323,BSc,Associate,TRUE,5,3.6,5613,7,20,12
TRUE,1749,BSc,Junior designer,TRUE,3,3.6,4068,12,31,32
TRUE,2148,BSc,Junior designer,TRUE,3,2.6,4112,7,13,30
TRUE,1970,BSc,Business analyst,FALSE,2,2.4,3950,7,28,30
FALSE,2019,BSc,Business analyst,FALSE,3,3,4016,1,2,24
FALSE,2185,BSc,Designer,TRUE,4,2.5,4882,1,20,2
FALSE,2188,BSc,Junior developer,TRUE,1,2.9,3726,1,0,16
FALSE,1934,BSc,Designer,TRUE,2,1.6,4406,3,31,4
FALSE,1922,BSc,Junior designer,FALSE,3,3.6,4021,6,14,12
FALSE,2018,BSc,Developer,TRUE,3,3.3,5682,3,16,20
FALSE,2266,BSc,Associate,TRUE,2,2.2,5018,1,28,22
FALSE,2107,MSc or MBA,Junior designer,TRUE,3,2,4095,1,5,30
FALSE,1998,BSc,Senior developer,TRUE,4,2.4,7123,3,21,17
FALSE,2281,MSc or MBA,Junior developer,TRUE,3,1.7,4027,4,16,16
FALSE,2221,BSc,Developer,FALSE,4,2.6,6074,14,27,18
FALSE,2153,MSc or MBA,Designer,TRUE,4,2.5,4758,0,24,8
FALSE,2104,BSc,Junior designer,FALSE,2,4,3840,1,25,3
TRUE,1930,BSc,Business analyst,TRUE,2,2.5,3819,2,6,27
FALSE,2057,BSc,Junior designer,TRUE,3,1.6,4052,3,27,12
FALSE,2012,BSc,Business analyst,TRUE,4,3.9,4298,2,9,13
FALSE,2236,BSc,Business analyst,FALSE,3,3.2,3970,3,7,16
FALSE,1973,MSc or MBA,Associate,TRUE,3,1.2,5167,7,24,25
TRUE,1965,BSc,Designer,TRUE,3,3.9,4637,2,8,15
FALSE,1983,BSc,Junior developer,TRUE,3,3.5,3976,2,23,25
